timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
166,87,0,7,100,100,47,2,100
167,74,92,0,100,46,100,47,100
168,74,92,0,100,46,100,47,100
169,4,0,2,100,100,100,80,100
170,4,0,2,100,100,100,80,100
171,7,100,87,100,100,100,97,100
172,7,100,87,100,100,100,97,100
173,97,15,17,100,71,100,5,5
174,97,15,17,100,71,100,5,5
175,2,0,57,100,43,60,0,70
176,0,0,100,20,100,0,5,100
177,0,0,100,0,47,0,0,100
178,0,0,100,0,47,0,0,100
179,62,2,100,0,71,94,0,100
180,100,40,100,80,100,100,5,85
181,100,100,100,100,100,100,0,20
182,100,100,100,100,100,100,0,20
183,100,23,42,100,100,57,2,100
184,100,0,0,100,70,100,0,100
185,100,0,0,100,70,100,0,100
186,100,0,0,55,12,30,0,100
187,5,0,0,0,100,21,0,100
188,0,0,0,0,57,100,0,100
189,0,0,0,0,57,100,0,100
190,0,0,0,0,0,31,0,100
191,0,0,0,0,0,0,0,76
192,0,0,0,0,0,0,0,76
193,0,0,0,0,0,0,0,0
