timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
147,60,57,22,80,75,2,64,0
148,0,100,100,100,100,85,80,10
149,0,100,100,100,100,85,80,10
150,0,0,100,100,63,70,0,100
151,0,0,100,90,19,0,0,100
152,0,0,100,90,19,0,0,100
153,0,17,100,0,100,75,2,100
154,0,100,100,71,100,40,75,85
155,0,100,100,71,100,40,75,85
156,0,42,82,57,100,0,84,0
157,0,0,0,0,100,0,0,5
158,80,0,0,0,100,0,0,0
159,100,5,0,0,100,0,0,21
160,100,5,0,0,100,0,0,21
161,100,0,0,2,94,0,0,100
162,100,0,0,2,94,0,0,100
163,100,47,0,87,0,75,95,100
164,100,47,0,87,0,75,95,100
165,100,46,2,90,0,100,100,100
166,100,40,100,45,0,100,100,100
167,100,40,100,45,0,100,100,100
168,30,100,100,0,10,53,100,100
169,0,100,60,5,100,0,100,100
170,0,100,60,5,100,0,100,100
171,0,100,75,100,35,52,97,50
172,0,100,75,100,35,52,97,50
173,100,77,35,100,0,100,82,78
174,25,100,20,100,5,100,100,0
175,25,100,20,100,5,100,100,0
176,71,4,85,100,0,87,100,0
177,71,4,85,100,0,87,100,0
178,40,87,0,100,2,0,85,30
179,0,100,0,15,10,0,0,100
180,73,100,0,0,100,35,0,50
181,100,100,40,0,100,100,84,66
182,100,100,40,0,100,100,84,66
183,100,100,92,0,80,100,100,87
184,100,100,92,0,80,100,100,87
185,90,100,0,33,0,22,100,41
186,90,100,0,33,0,22,100,41
187,0,27,0,58,25,0,100,79
188,0,0,0,0,100,0,100,0
189,0,0,0,0,100,0,100,0
190,0,69,0,0,100,0,100,2
191,0,69,0,0,100,0,100,2
192,95,100,0,12,10,0,100,38
193,95,100,0,12,10,0,100,38
194,100,100,17,100,0,2,100,66
195,100,100,100,100,90,100,0,5
196,100,100,100,100,90,100,0,5
197,52,100,27,100,47,41,0,85
198,52,100,27,100,47,41,0,85
199,100,48,0,100,51,0,17,100
200,15,0,89,100,100,0,100,100
201,15,0,89,100,100,0,100,100
202,0,7,56,45,28,92,57,67
203,80,0,0,0,100,4,0,5
204,80,0,0,0,100,4,0,5
205,100,7,14,12,58,92,0,5
206,100,7,14,12,58,92,0,5
207,100,15,23,100,0,48,97,85
208,76,100,100,100,5,100,100,100
209,76,100,100,100,5,100,100,100
210,0,27,22,30,17,39,52,100
211,0,5,0,0,100,70,5,100
212,0,5,0,26,100,100,0,42
213,0,5,0,26,100,100,0,42
214,0,92,82,80,5,70,0,5
215,0,92,82,80,5,70,0,5
216,2,5,100,0,2,66,2,2
217,0,0,61,0,0,0,0,0
218,0,0,100,0,0,0,0,0
219,0,0,100,0,0,0,0,0
220,0,0,30,0,2,0,0,0
221,4,4,0,0,0,0,0,5
222,0,0,4,0,0,5,0,0
223,0,0,4,0,0,5,0,0
224,0,0,0,2,0,0,0,2
225,0,0,0,2,0,0,0,2
226,0,0,2,0,2,0,0,0
227,0,0,0,0,0,0,0,0
