timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
56,0,69,0,0,28,32,0,100
57,21,100,80,0,100,100,47,100
58,21,100,80,0,100,100,47,100
59,100,62,100,5,37,10,74,80
60,100,0,90,100,0,0,0,0
61,100,0,0,100,85,25,100,0
62,100,75,0,5,100,100,100,0
63,100,75,0,5,100,100,100,0
64,100,55,0,0,15,30,15,2
65,100,55,0,0,15,30,15,2
66,17,87,0,0,2,87,4,2
67,0,100,0,0,20,100,40,31
68,20,100,0,0,100,100,100,100
69,20,100,0,0,100,100,100,100
70,85,100,77,4,35,100,28,100
71,0,10,100,0,20,10,0,61
72,0,10,100,0,20,10,0,61
73,0,0,100,0,100,0,2,0
74,15,0,100,80,100,0,0,0
75,15,0,100,80,100,0,0,0
76,100,80,17,52,100,0,0,0
77,100,80,17,52,100,0,0,0
78,82,12,0,82,23,92,0,95
79,0,0,0,55,36,0,95,50
80,0,0,0,55,36,0,95,50
81,0,0,0,0,100,0,100,71
82,0,0,0,0,100,0,100,71
83,90,100,74,0,100,2,100,67
84,10,100,42,0,100,0,85,100
85,21,100,0,40,55,0,4,100
86,100,100,90,100,0,10,0,100
87,100,100,90,100,0,10,0,100
88,56,25,70,100,0,87,0,100
89,56,25,70,100,0,87,0,100
90,58,0,0,100,0,53,0,43
91,100,52,0,61,95,100,60,95
92,100,52,0,61,95,100,60,95
93,10,65,0,100,48,52,69,70
94,10,65,0,100,48,52,69,70
95,0,0,2,100,0,100,65,0
96,0,0,2,100,0,100,65,0
97,79,45,0,90,2,100,100,30
98,100,95,68,0,0,95,100,100
99,100,0,100,0,0,21,100,100
100,100,0,100,0,0,21,100,100
101,100,43,12,15,0,100,50,65
102,100,43,12,15,0,100,50,65
103,10,51,10,100,0,100,0,80
104,10,51,10,100,0,100,0,80
105,20,0,87,72,70,82,0,43
106,100,0,45,0,100,0,70,68
107,100,0,45,0,100,0,70,68
108,28,0,87,0,100,27,85,84
109,28,0,87,0,100,27,85,84
110,2,0,0,7,69,65,15,2
111,19,0,0,100,0,0,100,0
112,19,0,0,100,0,0,100,0
113,85,76,0,52,0,5,53,0
114,85,76,0,52,0,5,53,0
115,2,100,2,0,0,87,2,0
116,2,100,2,0,0,87,2,0
117,0,95,56,0,92,0,2,28
118,0,95,56,0,92,0,2,28
119,72,0,100,47,24,7,74,92
120,72,0,100,47,24,7,74,92
121,100,12,52,57,0,90,22,0
122,100,0,100,100,50,0,5,0
123,100,0,100,100,50,0,5,0
124,51,0,37,100,100,0,95,0
125,51,0,37,100,100,0,95,0
126,2,0,0,100,56,65,0,0
127,5,0,75,100,0,100,0,0
128,100,0,100,100,0,100,75,76
129,100,0,100,100,0,100,75,76
130,100,27,100,100,0,100,100,100
131,100,100,100,35,0,100,100,100
132,100,100,100,35,0,100,100,100
133,100,100,45,95,87,65,100,100
134,100,100,45,95,87,65,100,100
135,100,100,0,15,100,0,5,5
136,100,75,65,0,100,0,0,5
137,100,10,100,0,100,100,45,0
138,100,10,100,0,100,100,45,0
139,62,67,62,0,100,50,75,90
140,62,67,62,0,100,50,75,90
141,92,27,60,85,72,0,74,100
142,100,0,0,52,26,0,100,26
143,100,0,0,52,26,0,100,26
144,100,19,0,0,95,92,100,52
145,100,19,0,0,95,92,100,52
146,58,87,56,34,37,2,82,66
147,0,75,100,100,100,0,0,4
148,0,100,15,20,45,0,0,0
149,0,100,15,20,45,0,0,0
150,0,22,0,0,0,0,0,42
151,50,63,0,0,0,0,0,100
152,50,63,0,0,0,0,0,100
153,100,75,0,84,12,35,0,100
154,100,75,0,84,12,35,0,100
155,100,69,7,100,52,60,0,27
156,100,69,7,100,52,60,0,27
157,80,65,0,90,100,100,36,71
158,0,100,0,36,100,33,100,100
159,0,100,0,36,100,33,100,100
160,20,51,0,92,72,0,12,100
161,100,0,0,0,0,0,0,100
162,45,0,0,0,0,0,0,100
163,0,0,0,0,0,0,28,100
164,27,15,0,0,0,0,100,100
165,100,100,0,42,65,0,65,100
166,94,63,0,100,100,40,0,100
167,94,63,0,100,100,40,0,100
168,0,12,0,20,10,100,41,0
169,100,85,0,0,85,100,100,0
170,100,85,0,0,85,100,100,0
171,62,69,2,41,67,17,57,0
172,62,69,2,41,67,17,57,0
173,0,0,65,100,0,0,100,97
174,0,0,65,100,0,0,100,97
175,92,30,100,100,12,0,100,20
176,0,100,100,100,0,0,100,100
177,0,100,100,100,0,0,100,100
178,0,100,80,100,0,0,82,30
179,0,33,0,100,0,76,85,45
180,0,100,0,100,5,100,70,100
181,0,100,0,100,5,100,70,100
182,0,52,0,100,0,28,84,27
183,42,26,0,100,61,0,33,0
184,100,0,0,10,100,20,100,0
185,100,0,80,0,100,100,100,10
186,100,0,80,0,100,100,100,10
187,65,0,100,2,62,67,0,100
188,65,0,100,2,62,67,0,100
189,100,2,100,0,100,80,0,23
190,100,2,100,0,100,80,0,23
191,100,41,41,2,48,0,2,87
192,100,100,25,100,100,0,0,0
193,100,100,25,100,100,0,0,0
194,47,100,100,100,65,0,0,0
195,50,100,100,100,100,0,0,0
196,50,100,100,100,100,0,0,0
197,71,61,100,100,100,0,0,35
198,78,0,42,100,100,0,40,100
199,78,0,42,100,100,0,40,100
200,76,0,0,100,42,60,97,15
201,76,0,0,100,42,60,97,15
202,0,0,0,100,0,100,0,0
203,0,0,0,100,0,100,0,0
204,0,58,57,100,0,100,0,80
205,42,100,100,100,35,73,0,36
206,42,100,100,100,35,73,0,36
207,71,2,4,50,75,0,90,7
208,0,75,0,100,0,0,100,25
209,0,100,0,100,25,30,100,100
210,0,100,0,100,25,30,100,100
211,2,100,2,0,82,100,100,37
212,0,100,100,0,0,100,0,0
213,0,100,80,0,85,40,0,0
214,0,100,80,0,85,40,0,0
215,7,5,0,0,47,0,0,0
216,0,0,0,0,0,0,0,0
