timestamp,core_0,core_1,core_2,core_3,core_4,core_5,core_6,core_7
186,45,60,0,100,100,100,100,100
187,100,0,4,100,100,100,100,100
188,100,0,4,100,100,100,100,100
189,100,0,0,72,55,97,100,45
190,100,0,0,100,0,42,35,0
191,100,0,0,100,0,100,0,42
192,100,0,0,100,0,100,0,42
193,47,0,0,100,41,100,0,100
194,60,0,0,55,100,100,0,100
195,60,0,0,55,100,100,0,100
196,100,82,0,0,20,100,0,44
197,100,100,0,0,0,100,0,60
198,100,100,0,0,0,100,0,100
199,100,100,0,0,0,100,0,100
200,46,0,0,0,0,100,0,100
201,65,0,0,0,0,100,0,100
202,100,0,5,0,0,30,0,100
203,100,0,5,0,0,30,0,100
204,17,0,2,0,0,0,0,7
205,0,0,0,0,0,0,0,4
206,0,0,0,0,0,0,0,4
207,0,0,0,0,0,0,0,0
